seas_id,player_id,tm,pos,age,experience
2,289,TOR,PG,28,5
2,48,TOT,PG,34,16
2,115,LAC,PF,32,11
2,344,TOR,C,24,3
2,406,DET,SG,24,2
2,178,MIA,SF,27,7
2,178,TOT,SF,28,8
2,178,ATL,SF,28,8
2,517,MEM,SG,26,6
2,518,BOS,C,27,6
2,35,LAL,SF,32,14
2,458,TOT,SG,22,2
2,458,SAC,SG,22,2
2,458,TOR,SG,22,2
2,433,IND,PG,29,6
2,472,ATL,PG,27,1
2,559,TOR,SF,26,3
2,434,UTA,SG,26,7
2,519,SAC,SG,24,6
2,597,CHO,C,25,1
2,15,SAS,SG,39,15
2,113,TOR,C,35,12
2,87,WAS,C,33,11
2,84,ATL,SG,31,11
2,84,PHI,SG,31,11
2,84,SAS,SG,32,12
2,473,ORL,SG,22,1
2,193,LAC,PF,32,11
2,598,CHO,PG,24,1
2,315,BOS,PG,27,8
2,122,MEM,PG,31,9
2,391,NYK,SF,23,4
2,345,HOU,SG,26,3
2,520,ORL,PG,24,6
2,194,BRK,PF,33,12
2,443,GSW,PF,23,5
2,252,MEM,PG,24,3
2,123,LAC,C,29,9
2,474,NYK,C,24,1
2,211,MEM,SG,30,5
2,49,CHO,PF,33,15
2,265,CHO,C,31,9
2,599,SAS,C,24,1
2,600,MIA,SG,24,1
2,266,CLE,PG,30,8
2,237,SAC,PF,27,9
2,521,DAL,C,31,6
2,231,MIA,C,28,9
2,119,NYK,PF,29,10
2,283,ORL,SG,28,7
2,244,CHO,PF,26,8
2,78,UTA,PG,35,16
2,549,PHO,PG,27,1
2,549,NOP,PG,27,1
2,549,BRK,PG,30,2
2,267,OKC,C,31,10
2,240,PHI,PF,31,8
2,247,MIL,C,28,5
2,601,BRK,SG,24,1
2,475,NYK,SF,27,1
2,522,WAS,PG,27,6
2,368,CHO,C,28,7
2,602,MEM,SF,25,1
2,369,IND,C,25,7
2,292,UTA,PG,26,3
2,560,IND,SG,26,3
2,383,MIA,PF,32,6
2,316,OKC,C,25,6
2,42,OKC,PF,36,13
2,88,GSW,SG,32,11
2,107,LAC,PF,33,14
2,603,TOT,SF,23,1
2,603,LAL,SF,23,1
2,603,TOR,SF,23,1
2,603,SAC,SF,23,1
2,325,CLE,SG,25,5
2,325,TOT,SG,28,6
2,325,MIA,SG,28,6
2,370,DEN,C,27,8
2,195,CHI,C,31,11
2,317,MIN,C,24,6
2,317,DEN,C,24,6
2,317,BRK,PF,25,7
2,371,LAC,SG,28,7
2,523,TOR,SF,25,6
2,459,MIA,PF,25,2
2,604,MEM,PF,28,1
2,145,SAC,PF,28,8
2,268,GSW,PF,28,9
2,64,HOU,PF,35,10
2,435,TOR,PF,27,6
2,372,MIL,SF,29,7
2,232,LAL,PG,34,11
2,447,TOR,SF,24,4
2,169,LAC,PF,30,10
2,133,BRK,SG,33,13
2,10,SAS,C,38,18
2,159,LAC,PF,31,12
2,67,BRK,C,36,16
2,476,CHI,SF,22,1
2,524,SAC,SG,26,6
2,248,DAL,PF,26,5
2,173,SAS,SF,30,7
2,448,LAL,PG,26,4
2,395,HOU,SG,24,3
2,68,LAL,PG,35,16
2,93,CHO,PG,30,10
2,93,TOT,PG,31,11
2,93,NYK,PG,31,11
2,407,MIL,SG,20,2
2,407,TOT,SG,21,3
2,407,MIL,SG,21,3
2,407,BRK,SG,21,3
2,373,WAS,PG,29,7
2,54,OKC,PG,33,13
2,269,DAL,SF,30,9
2,605,DET,SG,26,1
2,196,LAC,PG,32,12
2,12,CLE,SF,36,16
2,374,SAC,C,28,7
2,197,CLE,PG,31,11
2,270,LAC,PF,31,9
2,108,ORL,C,33,14
2,326,TOR,SF,28,7
2,326,TOT,PF-SF,29,8
2,326,MIL,PF,29,8
2,436,DET,SG,30,6
2,606,ORL,SG,23,1
2,460,NYK,SG,25,3
2,388,TOR,PF,25,5
2,525,BRK,SF,29,6
2,65,UTA,PF,35,16
2,271,UTA,C,29,9
2,109,LAL,PG,34,15
2,116,MIA,PF,30,11
2,526,POR,PG,28,6
2,396,DAL,C,31,3
2,384,WAS,PF,24,4
2,277,OKC,SG,32,3
2,346,BRK,SG,27,3
2,346,TOT,SG,28,4
2,346,BRK,SG,28,4
2,346,MIL,SG,28,4
2,346,LAC,SG,28,4
2,542,LAC,PF,27,5
2,134,TOT,C,32,13
2,293,MIN,SF,24,4
2,293,TOT,SF-SG,25,5
2,293,MIN,SF,25,5
2,333,MIN,PG,28,6
2,294,BOS,PG,25,4
2,543,BRK,SG,28,5
2,36,GSW,PG,32,13
2,212,MEM,PG,28,8
2,550,ORL,SG,26,4
2,278,ATL,PF,29,8
2,318,DAL,PG,29,9
2,375,LAL,PF,25,7
2,135,GSW,PG,33,13
2,527,LAL,SG,27,6
2,273,MEM,C,28,9
2,551,POR,PF,23,4
2,376,IND,PG,29,7
2,319,BRK,PF,29,8
2,136,NYK,C,34,11
2,347,LAL,C,25,3
2,437,MIN,PF,27,6
2,552,PHI,SG,22,4
2,233,ORL,SG,30,10
2,377,CHO,SG,27,7
2,71,UTA,SF,34,13
2,79,TOR,PF,33,15
2,528,DEN,C,25,6
2,449,DET,C,22,4
2,327,ORL,PG,31,8
2,274,DAL,SG,29,9
2,477,POR,SG,22,1
2,179,LAL,C,30,7
2,198,PHI,PF,27,9
2,198,PHI,PF,28,10
2,198,PHI,PF,29,11
2,43,MEM,SG,35,13
2,529,CHI,C,25,6
2,11,SAS,PG,35,17
2,279,POR,SG,30,9
2,530,PHO,SF,32,6
2,348,LAL,SF,27,2
2,453,MIN,SF,26,4
2,32,MIA,SF,35,17
2,180,BRK,PF,29,7
2,180,TOT,PF,30,8
2,180,BRK,PF,30,8
2,180,PHI,PF,30,8
2,280,DAL,PG,28,8
2,379,SAC,PF,26,7
2,607,IND,SG,27,1
2,202,IND,PF,30,11
2,285,LAL,SG,28,7
2,461,MEM,SF,22,1
2,461,HOU,SF,22,1
2,461,TOT,SF,23,2
2,575,UTA,PF,24,2
2,531,DAL,SG,26,3
2,349,TOT,PG,22,3
2,328,PHI,PG,29,8
2,576,DEN,PF,22,2
2,462,PHO,PG,22,2
2,245,TOT,C,29,7
2,245,ATL,C,29,7
2,245,MEM,C,29,7
2,146,NOP,SF,27,8
2,544,NOP,SG,27,4
2,9,LAL,C,36,18
2,380,MEM,PG,25,7
2,18,MIA,C,41,19
2,295,LAL,SG,25,3
2,275,MIA,SG,29,9
2,1,ATL,PF,42,21
2,608,MEM,PF,23,1
2,463,POR,PG,21,2
2,577,CHI,PG,26,2
2,139,DET,SG,33,12
2,444,TOT,SG,24,3
2,545,ATL,SF,27,5
2,174,NOP,SF,31,9
2,137,MIL,SG,35,13
2,234,WAS,SG,32,11
2,385,DAL,C,28,7
2,408,MIA,C,26,2
2,408,TOT,C,27,3
2,408,LAC,C,27,3
2,85,LAC,SF,31,11
2,409,MIL,SG,25,2
2,609,MEM,SG,23,1
2,216,BOS,SG,30,2
2,450,SAC,PG,26,4
2,532,SAS,C,25,5
2,320,CHI,SG,26,8
2,13,MEM,PF,35,16
2,22,GSW,C,33,15
2,578,HOU,PF,23,2
3,302,DEN,PF,25,7
3,610,ATL,PG,26,5
3,533,PHO,SF,27,4
3,75,OKC,C,34,14
3,168,TOT,PF,30,11
3,392,PHO,C,24,2
3,185,TOT,SF-SG,28,9
3,185,GSW,SF,28,9
3,185,PHI,SG,28,9
3,185,NYK,SG,29,10
3,492,CHI,SG,27,5
3,257,WAS,C,27,8
3,454,PHI,PF,23,1
3,534,LAL,SF,28,4
3,611,SAS,PF,26,5
3,284,TOT,SG-SF,27,7
3,675,NYK,SG,24,2
3,676,ORL,PF,26,2
3,50,BOS,PF,29,12
3,220,PHI,C,28,10
3,30,MIA,SF,37,17
3,561,LAL,SG,32,1
3,51,TOT,C,32,12
3,455,MEM,PG,22,1
3,455,MEM,PG,23,2
3,455,TOT,PG,24,3
3,455,MEM,PG,24,3
3,303,GSW,PF,25,7
3,612,POR,SG,23,5
3,221,LAL,PF,27,9
3,112,SAC,PF,34,12
3,562,CHI,SG,21,1
3,238,BOS,C,32,7
3,222,TOT,SG,28,9
3,222,NYK,SG,28,9
3,222,DEN,SG,28,9
3,160,LAC,SG,28,9
3,160,MEM,SG,28,9
3,160,LAL,SG,29,10
3,654,SAC,SF,23,1
3,654,ORL,SF,24,2
3,654,ORL,SF,26,3
3,493,MIA,C,24,5
3,276,HOU,SG,27,8
3,494,PHI,PG,24,4
3,688,NYK,SG,24,1
3,186,CHO,C,28,10
3,155,TOT,PF,31,11
3,354,WAS,PF,23,4
3,354,NYK,PF,24,5
3,354,MIL,C,25,6
3,689,MIL,SF,23,1
3,655,WAS,PG,32,4
3,223,WAS,SG,27,9
3,656,CLE,PG,26,4
3,414,NOP,SF,23,5
3,199,TOT,SG-PG,28,8
3,199,CLE,SG,28,8
3,199,DET,PG,28,8
3,690,CHI,SG,21,1
3,99,MIL,C,32,13
3,613,DEN,SG,26,5
3,329,MEM,PF,23,5
3,415,SAS,SG,28,6
3,416,SAC,SG,28,5
3,47,TOT,SF,31,14
3,47,TOR,SF,31,14
3,47,MEM,SF,31,14
3,563,LAC,SG,27,1
3,554,SAC,PF,21,2
3,554,TOT,PF-C,22,3
3,554,SAC,C,22,3
3,355,TOT,PG,24,4
3,355,CHI,PG,24,4
3,355,CLE,PG,24,4
3,667,HOU,SF,25,2
3,417,IND,SG,27,6
3,19,POR,PF,35,17
3,495,CLE,SF,26,5
3,657,PHO,SF,25,4
3,205,MEM,SF,29,7
3,52,CLE,C,33,11
3,445,NYK,PG,23,1
3,438,NOP,PF,22,3
3,614,SAC,C,25,5
3,496,TOR,PF,29,5
3,658,GSW,PG,26,4
3,46,PHO,PG,35,16
3,356,DET,PF,24,4
3,356,HOU,C,25,5
3,356,HOU,C,26,6
3,258,POR,SG,30,9
3,304,ATL,C,26,7
3,259,CHO,C,28,8
3,615,UTA,SG,24,5
3,81,HOU,SF,30,10
3,81,LAL,SF,30,10
3,81,TOT,SF-SG,31,11
3,187,DET,PG,29,10
3,114,NYK,SG,32,10
3,114,TOT,SG,33,11
3,114,NYK,SG,33,11
3,110,TOT,PG,34,14
3,286,MEM,SG,28,2
3,535,HOU,PF,24,4
3,357,TOT,PG,26,8
3,418,TOT,C,27,7
3,224,POR,PG,30,9
3,497,GSW,SG,29,5
3,536,CLE,SG,26,4
3,564,OKC,SG,22,1
3,498,BOS,C,29,5
3,111,OKC,PF,31,11
3,127,TOT,SG,35,14
3,142,NOP,PF,29,8
3,330,UTA,SG,24,5
3,419,NYK,SF,28,6
3,239,NOP,SF,28,5
3,138,IND,PG,30,9
3,677,MIA,PG,24,2
3,439,BRK,SF,27,4
3,499,DEN,SG,27,4
3,500,SAC,PG,24,5
3,616,PHI,PG,24,5
3,617,PHO,C,24,5
3,100,BRK,C,32,13
3,100,TOT,C,33,14
3,100,LAL,C,33,14
3,440,TOT,SF,27,6
3,358,TOT,SG-PG,28,6
3,358,DET,SG,28,6
3,358,SAC,PG,28,6
3,128,SAS,PF,31,12
3,161,HOU,C,30,10
3,141,TOT,SF-C,33,11
3,456,BOS,PG,22,1
3,691,CLE,SF,21,1
3,501,NYK,PG,23,4
3,501,DET,PG,23,4
3,501,POR,PG,24,5
3,618,SAC,SG,29,3
3,162,NOP,C,28,10
3,421,MIA,SF,21,3
3,101,TOT,PG,32,12
3,502,BOS,SG,27,5
3,692,DEN,SG,25,1
3,359,PHO,SG,24,6
3,34,DAL,PG,33,13
3,565,WAS,SF,22,1
3,619,SAS,PG,27,5
3,260,MIA,C,31,8
3,457,MEM,C,20,1
3,503,MEM,SF,26,5
3,241,TOT,SG,28,8
3,2,DAL,PF,38,19
3,422,IND,PF,25,6
3,504,UTA,SG,25,5
3,620,GSW,SG,26,5
3,693,OKC,SF,23,1
3,423,TOT,PF,29,7
3,305,NYK,SF,26,4
3,451,TOT,PF-C,22,4
3,225,GSW,PF,30,9
3,621,POR,C,25,5
3,622,MIA,SF,28,5
3,678,MEM,SG,26,2
3,546,CHO,SG,24,3
3,31,LAL,C,34,16
3,306,DAL,C,29,7
3,21,CHI,SG,35,14
3,203,NOP,SG,29,8
3,163,UTA,C,30,10
3,505,IND,SG,25,4
3,171,UTA,C,30,6
3,321,PHO,PG,23,4
3,679,PHO,PG,22,2
3,659,PHO,PF,22,1
3,659,MIA,PF,22,1
3,659,PHO,PF,25,2
3,381,DEN,PG,21,3
3,200,NYK,C,26,8
3,200,POR,C,26,8
3,200,BOS,C,27,9
3,164,MIL,PG,28,8
3,102,TOT,SG,34,15
3,334,DET,PF,26,3
3,334,TOT,PF,27,4
3,334,PHO,PF,27,4
3,226,BOS,SG,28,9
3,170,POR,SF,29,8
3,660,DET,PG,23,4
3,360,TOT,C,29,8
3,547,MIL,PG,25,3
3,506,DAL,SG,23,5
3,424,TOR,SG,26,5
3,507,PHI,SG,24,5
3,129,LAC,SG,32,9
3,129,BRK,SG,33,10
3,129,CHI,SG,34,11
3,661,NOP,PF,27,4
3,307,ORL,SG,26,7
3,425,WAS,PG,26,3
3,623,TOR,SG,24,5
3,103,TOT,PG,34,13
3,103,OKC,PG,34,13
3,103,PHI,PG,34,13
3,662,DAL,SF,28,2
3,426,UTA,PF,27,5
3,53,BOS,SF,31,10
3,261,MIL,PF,26,8
3,331,GSW,SF,26,6
3,104,TOR,PG,35,14
3,156,CHO,SF,30,11
3,262,SAS,C,31,8
3,624,MIL,SG,27,5
3,165,TOT,C,28,9
3,165,TOR,C,28,9
3,165,BOS,C,28,9
3,165,PHI,C,28,9
3,566,BOS,PF,22,1
3,625,DET,SG,24,5
3,227,SAC,SF,26,7
3,227,SAC,PF,27,8
3,227,SAC,PF,28,9
3,668,POR,C,22,3
3,166,POR,C,30,8
3,626,MIA,SF,26,3
3,446,TOT,PF,22,3
3,446,DET,PF,22,3
3,446,NYK,PF,22,3
3,287,GSW,SG,25,4
3,82,WAS,C,31,10
3,567,IND,C,19,1
3,204,TOT,SG,28,8
3,204,SAC,SG,28,8
3,204,HOU,SG,28,8
3,663,TOR,SF,22,4
3,694,ATL,C,21,1
3,695,ORL,PG,22,1
3,288,CHI,SG,25,4
3,288,TOT,PG-SG,26,5
3,288,HOU,SG,26,5
3,288,PHO,PG,26,5
3,627,NYK,C,24,5
3,568,NYK,PF,23,1
3,201,NOP,PG,31,10
3,157,CHO,PG,33,12
3,569,MEM,PF,20,1
3,427,LAC,C,21,3
3,427,LAC,C,22,4
3,427,LAC,C,23,5
3,70,DAL,PG,33,12
3,69,TOT,SG,36,15
3,680,CLE,SG,24,2
3,33,CLE,SG,32,14
3,322,SAC,PF,24,6
3,322,TOT,PF,25,7
3,322,SAC,PF,25,7
3,681,MIN,SG,22,2
3,228,MEM,SF,29,8
3,387,PHI,C,22,3
3,332,IND,PF,26,5
3,442,MIN,SF,25,4
3,428,TOT,C,27,7
3,628,NYK,PG,26,5
3,570,TOT,SF,24,1
3,6,MIN,SG,37,18
3,429,DEN,PG,22,4
3,323,PHI,SF,29,6
3,323,ORL,SG,29,6
3,323,ORL,SF,30,7
3,130,BRK,PG,32,13
3,131,NOP,PF,33,12
3,282,MIN,SF,28,2
3,282,HOU,SF,28,2
3,282,NOP,SF,30,3
3,308,LAC,PF,28,5
3,308,LAC,PF,29,6
3,308,DEN,PF,30,7
3,80,BRK,PF,33,12
3,696,MIN,SG,23,1
3,393,MEM,PF,22,2
3,629,MEM,C,23,5
3,697,CLE,SF,25,1
3,630,LAL,PF,23,5
3,508,CLE,C,23,5
3,86,WAS,C,30,9
3,86,WAS,C,31,10
3,86,TOT,PF-C,32,11
3,86,WAS,C,32,11
3,105,DEN,C,33,13
3,571,LAC,PG,21,1
3,571,TOT,PG,22,2
3,571,PHO,PG,22,2
3,669,MIL,PG,24,2
3,430,BOS,SG,24,5
3,538,MIL,SG,23,2
3,509,BOS,SF,23,5
3,76,BRK,PF,34,13
3,140,TOT,PG,32,12
3,664,LAL,SF,26,2
3,309,OKC,PF,24,5
3,235,TOT,SF-SG,29,10
3,172,BRK,PG,28,7
3,172,BRK,PG,29,8
3,172,TOT,PG,30,9
3,389,CHI,PG,25,3
3,670,WAS,SG,23,3
3,117,PHI,PG,28,9
3,631,MIL,PG,27,5
3,208,PHO,SG,29,6
3,188,PHI,SF,29,8
3,188,MIA,SF,30,9
3,188,MIA,SF,31,10
3,83,NYK,C,32,11
3,143,ORL,SG,29,8
3,682,CHO,PG,24,2
3,310,BRK,SF,29,7
3,311,UTA,SF,33,7
3,431,PHI,C,26,5
3,510,ATL,PF,24,5
3,242,TOT,C,29,8
3,572,CLE,SF,29,1
3,246,PHO,SG,25,5
3,246,TOT,SG,27,6
3,246,WAS,SG,27,6
3,158,WAS,PG,28,9
3,555,LAC,PF,23,2
3,683,WAS,PF,24,2
3,209,DET,PF,27,6
3,684,PHO,C,24,2
3,144,BOS,PF,29,7
3,511,ORL,PF,22,3
3,394,SAS,SG,27,2
3,394,ORL,SG,28,3
3,394,TOT,SG-SF,29,4
3,539,GSW,C,26,4
3,312,CLE,SG,27,6
3,698,TOR,PG,25,1
3,390,DEN,SG,28,4
3,699,ATL,SG,26,1
3,512,POR,SF,27,6
3,540,DET,SF,24,5
3,632,PHO,SG,24,5
3,361,TOT,SG,29,8
3,132,MIL,PG,30,12
3,700,MEM,SF,27,1
3,313,NYK,PF,26,7
3,382,ATL,SF,25,4
3,229,IND,SF,32,9
3,229,SAC,SG,32,9
3,229,TOT,SG,33,10
3,513,TOT,SF,26,5
3,513,BOS,SF,26,5
3,513,PHO,SF,26,5
3,548,OKC,C,22,3
3,362,LAC,PF,25,7
3,558,NYK,PG,26,2
3,335,DET,PG,29,2
3,363,MIN,C,25,6
3,189,LAC,SF,28,9
3,633,SAS,SF,27,5
3,263,HOU,PF,29,8
3,364,PHO,SF,23,4
3,364,PHO,SF,24,5
3,364,GSW,SF,25,6
3,190,BOS,PG,30,10
3,210,DEN,PF,27,6
3,210,DEN,PF,28,7
3,210,TOT,C,29,8
3,634,OKC,PF,28,5
3,236,SAC,SF,30,8
3,264,LAL,SG,27,8
3,77,BRK,PF,32,13
3,635,SAC,SG,24,5
3,636,POR,SF,23,5
3,106,TOT,PF,34,15
3,365,GSW,C,24,6
3,514,TOR,C,29,5
3,230,MIL,SF,29,9
3,671,HOU,SG,24,3
3,191,GSW,SG,28,8
3,573,MEM,PG,20,1
3,118,SAC,C,27,9
3,672,LAL,PF,23,3
3,432,ATL,PG,26,5
3,314,MEM,PF,27,7
3,20,ATL,SG,35,14
3,20,CLE,SG,35,14
3,20,CLE,SG,36,15
3,515,WAS,PF,26,5
3,63,TOR,PG,34,15
3,243,NYK,C,27,6
3,192,TOT,PG,30,12
3,66,SAS,C,35,15
3,167,IND,SG,26,7
3,207,NYK,PF,29,7
3,637,BRK,SG,23,3
3,637,PHO,SG,24,4
3,637,PHO,SG,25,5
3,324,DET,SG,28,6
3,367,CLE,PF,28,6
3,516,CLE,SF,24,5
3,17,LAL,PG,36,18
3,638,LAL,SG,24,5
3,541,NOP,PG,23,4
3,289,TOR,PG,27,4
3,48,LAC,PG,33,15
3,115,HOU,PF,31,10
3,639,DAL,PG,23,5
3,517,LAC,SG,26,6
3,518,BOS,C,26,5
3,35,LAL,SF,31,13
3,458,SAC,SG,21,1
3,433,IND,PG,28,5
3,559,TOR,SF,25,2
3,434,TOT,SG,26,7
3,519,LAL,SG,23,5
3,113,TOT,C,34,11
3,113,MEM,C,34,11
3,113,TOR,C,34,11
3,87,WAS,C,32,10
3,84,TOT,SG,31,11
3,701,GSW,PF,22,1
3,193,LAC,PF,31,10
3,315,BOS,PG,26,7
3,391,ORL,SF,22,3
3,520,ORL,PG,23,5
3,194,LAL,PF,31,10
3,194,MIA,PF,32,11
3,194,TOT,PF,33,12
3,443,HOU,PF,21,3
3,443,CLE,PF,21,3
3,443,GSW,PF,22,4
3,211,MEM,SG,29,4
3,640,DET,C,23,5
3,49,TOT,PF,33,15
3,265,DET,C,30,8
3,266,MIL,PG,28,6
3,266,CLE,PG,28,6
3,266,CLE,PG,29,7
3,237,MIA,SF,27,9
3,521,DAL,PF,30,5
3,665,OKC,SG,25,3
3,231,MIA,C,27,8
3,119,MIL,PF,28,9
3,283,TOT,PG,27,6
3,283,HOU,PG,27,6
3,283,ORL,PG,27,6
3,244,TOT,PF,26,8
3,641,BRK,SF,26,5
3,78,TOT,PG,35,16
3,267,OKC,C,29,8
3,267,OKC,C,30,9
3,267,TOT,C,31,10
3,240,TOT,PF,30,7
3,240,LAC,PF,30,7
3,240,PHI,PF,30,7
3,666,CHO,PF,23,4
3,247,TOT,C,28,5
3,702,TOT,SF,26,1
3,702,BRK,SF,26,1
3,702,MIN,SF,26,1
3,642,NYK,C,24,5
3,643,LAL,C,24,5
3,522,DEN,PG,26,5
3,368,WAS,C,28,7
3,644,ORL,C,25,5
3,369,IND,C,24,6
3,560,UTA,SG,25,2
3,383,SAC,PF,32,6
3,316,OKC,C,24,5
3,88,LAL,SG,31,10
3,107,LAC,SF,32,13
3,325,BRK,SG,24,4
3,325,TOT,SG,25,5
3,325,POR,SG,25,5
3,370,DEN,C,26,7
3,195,CHI,C,30,10
3,317,TOT,C,24,6
3,371,POR,SF,28,7
3,523,TOR,SF,24,5
3,459,MIA,PF,24,1
3,685,GSW,C,22,2
3,145,TOT,PF,28,8
3,268,TOT,SF-PF,27,8
3,268,CHI,SF,27,8
3,268,ORL,PF,27,8
3,64,TOT,PF,35,10
3,435,TOR,PF,26,5
3,372,MIL,SG,28,6
3,232,TOT,PG,34,11
3,447,TOT,SG,23,3
3,447,CLE,SG,23,3
3,447,TOR,SG,23,3
3,169,OKC,PF,29,9
3,133,SAS,PG,32,12
3,10,SAS,C,36,16
3,10,SAS,C,37,17
3,10,TOT,C,38,18
3,159,LAC,SF,30,11
3,67,TOT,C,36,16
3,524,DEN,SG,25,5
3,248,TOT,PF,26,5
3,173,CHI,SF,29,6
3,448,GSW,PG,25,3
3,395,CHI,SG,23,2
3,68,TOT,PG,35,16
3,373,WAS,PG,28,6
3,703,CHI,SG,21,1
3,673,DAL,PF,21,1
3,673,PHO,PF,21,1
3,673,HOU,C,23,2
3,54,LAC,PG,32,12
3,269,LAL,SG,27,6
3,269,NYK,SG,28,7
3,269,NYK,SF,29,8
3,196,TOT,PG,32,12
3,374,SAC,C,27,6
3,197,MIN,PG,30,10
3,270,POR,PF,30,8
3,270,TOT,PF,31,9
3,270,POR,PF,31,9
3,645,BOS,C,25,5
3,108,WAS,C,32,13
3,674,MIL,SF,22,3
3,326,POR,SF,27,6
3,326,TOT,SF,28,7
3,326,POR,SF,28,7
3,436,DET,SG,29,5
3,460,NYK,SG,23,1
3,460,NYK,SG,24,2
3,460,TOT,SG,25,3
3,388,BRK,SF,24,4
3,525,UTA,SF,28,5
3,65,SAS,PF,34,15
3,271,UTA,C,28,8
3,109,TOT,PG,34,15
3,116,HOU,PF,29,10
3,116,TOT,PF,30,11
3,116,PHO,PF,30,11
3,526,NYK,PG,28,6
3,686,DAL,SF,29,2
3,396,DAL,C,30,2
3,384,LAC,PF,23,3
3,384,TOT,PF,24,4
3,384,CLE,PF,24,4
3,249,LAL,PG,28,2
3,542,MIL,PF,27,5
3,134,LAC,C,31,12
3,272,BRK,SG,31,8
3,333,TOT,PG,28,6
3,646,OKC,PG,24,5
3,647,PHI,SG,26,5
3,543,DEN,SG,27,4
3,36,GSW,PG,31,12
3,212,UTA,PG,26,6
3,212,ORL,PG,27,7
3,212,TOT,PG,28,8
3,550,NOP,SG,26,4
3,278,MIA,PF,28,7
3,318,TOT,PG,29,9
3,375,NOP,SF,22,4
3,375,TOR,PF,23,5
3,375,TOR,PF,24,6
3,135,GSW,PG,32,12
3,527,DAL,SG,26,5
3,273,NOP,C,27,8
3,648,TOT,SF,25,5
3,648,NYK,SF,25,5
3,648,CHO,SF,25,5
3,551,IND,PF,22,3
3,376,IND,PG,28,6
3,319,TOT,PF-SF,29,8
3,704,BRK,SG,24,1
3,136,MIN,PF,33,10
3,437,CLE,PF,26,5
3,552,OKC,SF,21,3
3,250,TOT,PF,25,5
3,233,ORL,SG,29,9
3,377,CHO,SG,26,6
3,71,UTA,SF,33,12
3,79,SAS,PF,33,15
3,649,DAL,SG,27,5
3,528,LAL,C,25,6
3,705,DEN,C,22,1
3,449,TOT,C-PF,21,3
3,449,MIL,C,21,3
3,449,DET,PF,21,3
3,327,DET,PG,29,6
3,327,MEM,PG,30,7
3,327,TOT,PG,31,8
3,274,DAL,SG,26,6
3,274,DAL,SG,27,7
3,274,DAL,SG,28,8
3,198,TOT,PF,26,8
3,198,LAC,PF,26,8
3,198,PHI,PF,26,8
3,529,CHI,C,24,5
3,11,SAS,PG,34,16
3,279,TOT,SG,30,9
3,530,PHO,SF,31,5
3,650,ATL,PG,24,5
3,453,TOT,SF,26,4
3,706,MIL,PG,20,1
3,32,TOT,SF,34,16
3,32,SAC,SF,34,16
3,32,POR,SF,34,16
3,280,TOT,PG,27,7
3,280,PHI,PG,27,7
3,280,DAL,PG,27,7
3,379,DET,PF,26,7
3,202,SAC,PF,30,11
3,651,LAL,SF,23,5
3,707,ORL,PG,23,1
3,285,TOT,SG,28,7
3,461,TOT,SF,22,1
3,575,ATL,PF,23,1
3,708,OKC,C,21,1
3,531,TOT,SG,22,2
3,531,ATL,SG,22,2
3,531,MEM,SG,22,2
3,328,BRK,SG,27,6
3,328,BRK,SG,28,7
3,328,TOT,PG,29,8
3,576,DEN,PF,21,1
3,462,PHO,PG,21,1
3,245,TOT,C,28,6
3,245,BRK,C,28,6
3,245,MIL,C,28,6
3,146,TOT,SF,27,8
3,544,ATL,SG,25,3
3,9,PHO,C,35,17
3,9,TOT,C,36,18
3,9,PHO,C,36,18
3,380,MEM,PG,24,6
3,18,MIA,C,40,18
3,275,MIA,SG,28,8
3,1,SAC,SF,41,20
3,709,HOU,SF,22,1
3,463,MEM,PG,20,1
3,577,NOP,PG,25,1
3,139,MIA,SG,31,10
3,139,DET,SG,31,10
3,139,NYK,SG,32,11
3,444,NOP,SG,22,1
3,444,MEM,SG,22,1
3,444,MEM,SG,23,2
3,652,ORL,C,23,5
3,545,NOP,SF,26,4
3,174,LAC,SF,29,7
3,174,LAC,SF,30,8
3,174,TOT,SF,31,9
3,137,NYK,SG,32,10
3,137,IND,SG,32,10
3,137,MIL,SG,33,11
3,137,LAL,SG,34,12
3,234,TOT,SG,32,11
3,385,TOT,C,28,7
3,85,DEN,SF,30,10
3,85,TOT,PF-SF,31,11
3,85,PHI,PF,31,11
3,710,MIA,PF,22,1
3,450,SAC,PG,25,3
3,653,BRK,SF,28,5
3,532,SAS,C,24,4
3,320,CHI,SG,25,7
3,711,DET,SG,26,1
3,22,GSW,C,32,14
3,687,PHI,SF,20,2
3,578,HOU,C,22,1
4,302,ORL,PF,25,7
4,610,PHO,PG,25,4
4,533,OKC,SF,26,3
4,796,CHI,SG,22,2
4,712,ORL,PF,25,3
4,75,PHI,C,33,13
4,168,ORL,PF,29,10
4,185,UTA,SG,27,8
4,185,CLE,SG,27,8
4,185,SAC,SG,27,8
4,492,LAL,PG,26,4
4,257,SAC,C,26,7
4,257,TOT,C,27,8
4,257,TOR,C,27,8
4,534,CLE,SF,27,3
4,611,NOP,PF,25,4
4,284,POR,SG,24,4
4,284,BRK,SG,25,5
4,284,BRK,SG,26,6
4,675,NYK,SG,23,1
4,676,ORL,PF,25,1
4,713,LAC,SG,25,4
4,220,CLE,C,27,9
4,220,LAL,C,27,9
4,220,TOT,C,28,10
4,30,MIA,SF,36,16
4,281,OKC,SG,26,5
4,303,TOT,SF,24,6
4,303,MIN,SF,24,6
4,303,GSW,SF,24,6
4,612,POR,SG,22,4
4,221,LAL,PF,26,8
4,112,DET,PF,32,10
